5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000
5000;5000;5000;5000;5000;5000;5000;5000;1;1;1;3;1;1;1;3;1;1;1;4;1;2;1;3;1;75;21;12;2;144;8;106
5000;5000;1;1;1;4;1;7;1;7;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2
5000;5000;5000;5000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
5000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
5000;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
5000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
5000;5000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
5000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
