279;279;279;279;279;279;279;279;279;279;279;279;279;279;279;279;279;279;279;279;279;279;279;279;279;279;279;279;279;279;279;279
279;279;279;279;279;279;279;279;2;1;1;1;1;1;1;25;1;1;1;2;5;1;1;9;1;277;279;276;257;278;273;276
279;279;1;1;1;2;1;1;1;3;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;3;1;1;1;1;1;1
279;279;279;279;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
279;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
279;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
279;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
279;279;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
279;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
